comment,rating,thumbsUpCount,at
"aplikasinya bagus, mempermudah, jadi ga antri antri. tapi coba dong min di bagian artikel/news dikasih fitur komen biar seru :v",5,0,2019-07-25 07:05:04
Mantap nih sering ada promo diskon 50% jadi hemat kalo mau nonton !!!!,5,0,2019-07-25 06:37:49
"pake TIX ID sebenernya untuk beli tiket bioskop online aja bair engga ribet antri, namun banyak keuntungan pake aplikasi ini karena banyak diskon dan cashback pastinya! biar makin lancar beli tiket nonton nya pakai Smartfren 4G LTE.",5,1,2019-07-25 06:09:34
"Mohon fitur top up dana dengan minimarket di adakan kembali, sangat sulit bagi yang belum memiliki kartu ATM. Mohon segera ditindak lanjuti, nanti kalo sudah saya kasih bintang 5 hehe",5,18,2019-07-25 05:16:41
keren promo discountnya ditambah ya hehehe,5,0,2019-07-24 03:09:19
"kebanyakan upgrade,kalo ga upgrade gabisa dibuka.hmmm",4,0,2019-07-24 00:47:23
Awalnya enak dan sangat membantu. Makin ke belakang makin payah,3,0,2019-07-23 19:10:48
apk taik gak bisa pesen tiket sering loading lama gak jlz bgt mending langsung ngantri aja cok,1,0,2019-07-23 16:32:03
"beli tiket d sini discount terus, bsa jd alternatif supaya gausah antri tiket dan qta dpt tiket lbh cepat ga repot..cuma satu nih yg d sayangin klo qta uda pilih seat, hrs lsg d payment krna klo qta kluar menu pas balik lg mau pilih seatnya itu uda ga bsa statusnya sdh ada yg pesan pdhl td qta blm smpet bayar atau mau mikir dl selang 1 menit pun statusnya sdh terjual, pas d bioskop pun seat itu kosong pdhl nanya k mba nya sdh terjual jg, usahakan saldo dananya cukup dan jgn byk mikir hehe",4,0,2019-07-23 14:44:19
"Bagus buat boking, gak kuatir lagi gak kebagian tiket.",5,0,2019-07-23 13:28:37
"Cukup memudahkan memesan tiket nonton tanpa antri dan takut kehabisan. Apalagi beberapa kali ada diskon 50% untuk setiap pembelian tiket pertama, sangat senang sekali 😇",5,1,2019-07-23 11:28:58
"Aplikasi ini bermanfaat, memudahkan kita untuk membeli tiket gak perlu ribet antri",4,0,2019-07-23 09:28:06
"mantap dah, segalanya jd lebih mudah thanks TIX ID",5,0,2019-07-23 09:08:10
sukaa...banyak promo2nya n lancar2 aja dapet diskon 50%,5,0,2019-07-23 08:50:45
Keren sekali app-nya jadi bisa hemat waktu.,5,0,2019-07-23 05:43:35
"ga perlu ngantri lg, thanks seberat beratnya👍😁",5,0,2019-07-23 05:28:59
"suka banget sama aplikasi ini beli tiket jadi lebih gampang gak perlu antri, sering""ngadain diskon buat film yang baru tayang ya min",1,2,2019-07-23 03:32:18
"saat pemilihan tempat dudu tidak di perlihatkan posisi layar, tiap studio itu ada yg sesuai abjad ada juga yg sebaliknya jd gk di rekomendasikan buat yg gk tahu denah dr studio",1,0,2019-07-23 02:13:44
"jika ada program terutama discount dll, baiknya bisa pop up juga infonya di hp krn kadang tdk ngeh ada program2 baru.",5,0,2019-07-22 15:40:43
Sangat suka. Memudahkan pembelian tiket tanpa harus mengantri,5,0,2019-07-22 07:13:10
"Sangat membantu di jaman yg serba modern ini. Lebih diperbanyak aja promonya, terlebih cashback atau potongan harga agar lebih menarik. Overall good, Terimakasih",5,0,2019-07-22 07:09:31
sudah nyaman pake tix Id.. tapi sekarang agak kecewa Yaa.. mohon perbaiki system nya lagiii,4,0,2019-07-22 05:51:12
"Aplikasi bagus, tapi saya pernah kesulitan untuk mengaksesnya sehingga saya gagal untuk menonton film. sudah komplain lewat email dengan no.laporan 202276 dan lewat ig sm twitter, sudah ada respon namun permintaan refund saya belum di terima. 1 bintang dulu karena itu",5,7,2019-07-22 05:21:47
gaje anjir mau login aja salah terus padahal udah ganti pasword,1,0,2019-07-22 04:05:37
sayangnya ada biaya layanan yg cukup besar. akan lebih keren tanpa biaya layanan.,4,0,2019-07-21 12:08:22
wihhh...canggih..keren.. gak perlu antri. dan diskonnya KEREN dan proses pembelianya gak ribet... I like it.. terima kasih TIX ID... nb : kalau bisa diskonnya tambah donk hehehe..,5,1,2019-07-21 08:56:08
mempermudah prmesanan tiket dan banyak diskonnya,5,0,2019-07-21 05:44:53
jauh lebih mudah dan cepat..sarannya banyakin promo lah .😄😄😄,5,0,2019-07-21 04:42:34
"sangat membantu, tidak perlu mengantri lagi kalo ada tix ID apalagi saya pengguna aplikasi DANA",5,0,2019-07-20 18:20:07
"pokoknya memudahkan kita untuk beli tiket,gampang gak ribet,mudah pokoknya recomended dehh",5,0,2019-07-20 10:39:49
mulai ga guna nih aplikasi ... ngadain promo potongan tapi tiap kali pesen di refund terus ... kadang pending lama ... ga jelas ... pembelian full ga pake promo juga sama aja ...,1,0,2019-07-20 10:38:19
lebih mudah dan pastinya jadi enggak ngantri,5,0,2019-07-20 09:52:35
"jadi lebih mudah klo beli tiket, apalagi klo ada promo.. mantul abizz",5,0,2019-07-20 08:58:55
lebih mudah dan nyaman memilih tempat duduk,3,0,2019-07-20 08:33:12
secepat kilat yg penting punya Quota...ada Discount lagi gak pake ngantri☺😀👍,5,0,2019-07-20 07:31:21
"praktiks, bayar mudah. udah kerja sama dgn app dana juga. sering promo lagi. cuma kayanya update kursi agak lambat.",5,0,2019-07-20 07:15:50
"mau beli tiket,.... d apl. kursi masih tersedia stelah proses bayar pake dana, d refund kursi sudah tdak tersedia.... kursi baris k tiga k atas d pilih, tetap saja gitu saja semua...... mngecewakan nih,",1,0,2019-07-20 04:08:18
"semakin lama semakin parah suka keluar sendiri aplikasi nya , lalu terkadang lemot banget lagi koneksinya untuk terhubung . tolong lebih di tingkatkan lagi aja .",1,0,2019-07-20 03:33:32
Sangat mudah di operasikan,5,0,2019-07-20 02:33:37
"Aplikasi yang menurut saya sangat membantu, khususnya untuk orang2 yang ingin nonton tapi sibuk",5,0,2019-07-20 01:39:03
mantap beli tiket lebih mudah dan cepat serta gak ribet,5,0,2019-07-19 22:58:20
ini apaan deh udah seminggu aplikasi masih eror gabisa booking jadwal di hari selanjutnya. Ini emg aturan baru kaya gini atau error nya ga beres2? Ga berguna kalo gini trs app nya !,1,1,2019-07-19 12:35:32
"sejauh ini saya suka sm aplikasi tix id...ga usah repot antri, transaksi jg lbh mudah",5,0,2019-07-19 09:14:25
"transaksi cepat, ga perlu antri lg, mantaps 🖒",5,0,2019-07-19 08:43:20
terbaik tanpa repot dan antri semoga kedepanya banyak diskon diskon lagi.,5,0,2019-07-19 07:22:46
bagus sekali aplikasinya membantu dan tanpa ribet ngantri. kalo bisa di tambahin untuk paket diskonya yaa min makasih . ini saya kasih bintang 5 karna keren sekali,5,0,2019-07-19 02:50:13
Gua Heran sama yang bilang ticket nya sering refund. selama pake ini gk pernah tu bermasalah tapi beli yang normal ya. kalau promo atau ada potongan ya wajarlah namanya juga berebut tapi juga paling lama 45 menitan dan promo biasanya dimulai jam 10.00 ya jgn pesan yang jam 11.30 lah,5,0,2019-07-18 21:20:03
"gak jelas kali tix id ini masa mau belik tiket minta code pas di pembayaran dari nmr lama sementara nmr lama nya udh hilang, eh malah gabisa diganti nmr lamanya jd terbuang duit sia sia, gak ada lagi solusi dari tix id gak guna ini",1,0,2019-07-18 10:14:42
Sangat membantu untuk pemesanan tiket di TIX ID tanpa antri dan gak ribet,5,0,2019-07-18 08:04:57
ga antri ..simple ..bs pilih tmpt dduk sndri..mghmat biaya kdang ada promo diskon trmksih,5,0,2019-07-18 04:55:26
"cukup d rekomendasikan buat yg suka nonton, apalagi banyak promonya",4,0,2019-07-18 04:22:36
suka banget sama tix id hobby nonton saya jadi tersalurkan dengan promo murahnya,5,0,2019-07-18 04:13:02
saya suka apk ini karna saya bisa mendapatkan diskon tapi saya kurang suka dengan fitur point nya yg kurang jelas untuk apa dan didapatkannya seperti apa,3,0,2019-07-18 03:13:35
suka sih karena up to date cuman kadang kalau numpuk antrian alias banyak yang pakai apps ini kadang error tak tertahankan bikin badmood,3,0,2019-07-18 03:09:39
memudahkan saya untuk refreshing yang dalam hal ini adalah menonton film kesukaan,5,0,2019-07-17 14:47:34
"simple, banyak promo",5,0,2019-07-17 08:34:45
simple gak ribet beli tiket. urusan diskon dll itu mah bonus aja.,5,0,2019-07-17 08:24:33
terima kasih tix id.. atas promo2nya walaup sering berkendala jika melakukan pemesanan di waktu mepet karena trafficnya tinggi. tapi karena promo2 saya bisa lebih hemat nonton bioskop dan ga usah antri tiket 😃,4,0,2019-07-17 08:17:35
"Lebih banyak lagi diskon nya, karna kita orang senang dengan diskon paceee...",5,0,2019-07-17 06:47:33
makasiih TIX ID karena sering banget kasih diskon.. tapi kadang diskonnya hanya untuk film tertentu. alangkah baiknya selalu diberlakukan diskon untuk semua jenis film. jadinya kan pengguna bebas mau nonton apa aja..,4,6,2019-07-17 05:59:59
aplikasinya keren banget bisa liat film sama waktunya terus bisa beli tiket di aplikasinya pula habis itu juga dapet diskon 50% untuk film tertentu mulai dari jam 10 sampai selesai pokoknya aplikasinya keren banget dah diskonnya bisa berguna kalo uang lagi nipis good lah aplikasinya 👍,5,1,2019-07-17 05:06:21
"transaksi gampang, top up saldo gak ribet.",5,0,2019-07-17 03:59:58
tolong dong diperbaiki. setiap pembelian tiket selalu lama di kursi nya. kalo mau direfund ya jgn terlalu lama. ini sudah dr tdi masih jd 'sedang proses menunggu kursi',2,1,2019-07-17 03:33:27
mudah digunakan & banyak penawaran yg menarik..,4,0,2019-07-17 03:27:41
jadi gak perlu repot2 antri buat beli tiket lagiiiii,5,0,2019-07-17 03:01:47
"saya kasi lima bintang deh, aplikasi nya sangat membantu, thank you TIX ID, buat kalin klo mau nonton biskop saya saran kan untuk gunakan aplikasi ini aja aplikasi nya sangat bagus.",5,0,2019-07-17 02:24:28
"g update banget .. sumpah , gw pikir Spiderman Far From Home udah habia tayang di bioskop , pas gw googling masih tayang.",1,0,2019-07-17 01:39:19
efektif dan efisien. banyakin promosi bos ku.,5,1,2019-07-16 14:42:40
"sangat membantu, tidak membuat antri, dan pengaplikasiaannya mudah. terima kasih tix id. puas dengan pelayanan anda 🙏🙏🤗",5,0,2019-07-16 10:06:45
"kenapa pas saya masukan nomer kartu debit tidak ada masukan pass aplikasi atau notif kalau dana kartu debit visa saya akan terpotong,ini malah langsung terpotong begitu aja. harusnya ada keamanan masukan pass aplikasi, kalau kaya bagitu bisa aja orang pake nomer kartu atm visa saya tanpa masukan pass. mohon untuk di perbaiki aplikasinya.",2,0,2019-07-16 09:21:49
"gabisa dibuka, eror aja terus tulisannya, ganiat buat apk yaudah gausa sekalian dsripada gini terus",1,0,2019-07-16 05:12:51
"sangat memudahkan kita tanpa harus mengantri, tetapi untuk biaya admin nya bisa dong dikurangin sedikit 👍😁✌️",5,0,2019-07-15 07:23:53
akhir2 ini tidak ada promo 50%nya. jadi sangat kecewa buat saya yg hampir tiap minggu nonton bioskop,1,0,2019-07-15 03:31:17
terbailah ini aplikasi. banyak promo tapi juga cepet abis. kalau bisa biaya adminnya sama dengan M-Tix.. sama kalau bisa kedepannya bisa buat semua jenis bioskop bukan cuma XXI groups aja,5,0,2019-07-14 14:51:31
promo banyakin lg dong. mantap. mudah cara pakainya. topnya juga bisa seusai kebutuhan. ga kaya akun sebelah. thanks TIX ID,5,0,2019-07-14 10:49:27
"kok pemesanan tiket agak bermasalah ya akhir"" ini. misal kalau mau pesan pas tanggal berapa gt tetep gabisa di klik. mohon penjelasannya",3,0,2019-07-14 02:22:54
sangat membntu. semkin maju dn trus lbih di tingkatkan,5,0,2019-07-13 23:33:08
"sangat bagus sekali ini aplikasi,sangat membantu saya dalam membeli tiket bioskop dgn mudah tanpa antre,saya sgt mengapresiasi aplikasi Ini,TAPI BOONG,INI APLIKASI MEMEK",1,0,2019-07-13 13:25:10
sistem diintegrasikan secara reali online dengan XXI.. Jangan pembayaran sudah berhasil tp ternyata seat belum tentu dapat.. Tiba-tiba aja di refund... Harap diperhatikan kalau gak mau pelanggannya kabuurr,2,7,2019-07-13 12:45:01
Lebih mudah jika ingin nonton tapi males ke mall cepet2. hahahahaha,5,0,2019-07-13 07:18:59
karena klik mau pesan tiket nonton gak ribet dan ada daftar semua bioskop terdekat dengan saya hd gak perlu antri lagi tinggal tentu in jamnya dan gampang. dan ringkas,5,0,2019-07-13 04:33:51
mantul... sangat membantu... ga perlu antri lagi.. sambil tiduran juga bisa beli tiket :D,5,1,2019-07-13 02:16:55
"sangat membantu agar kita tidak mengantri lagi. Tapi kadang saya kalo pesan tiket, kadang kode ticket utk mencetaknya lama masuknya. Itu harus di tingkatkan lagi ya tolong untuk yang lainnya sudah baik kok.",5,6,2019-07-13 01:19:22
"halo min, ini kok tanggal sekrang di aplikasi nya ada dua movie doang ye ? yang laen pada kemana ?, kenapa gak bisa pilih movie laen?, nyediain dua movie doang ye tanggal sekarang ?",3,0,2019-07-13 00:24:22
Sekarang beli tiket bioskop lebih praktis. Thanks TIX ID!,5,0,2019-07-12 23:13:08
"sempat pesan tiket dengan diskon 50%, tapi pas dicek lagi kursinya malah kosong",5,0,2019-07-12 13:59:46
Ah gimana sih tolong dong permudahkan untuk beli tiket nya misalnya saya mau pesan tiket di 3 hari kedepan skrng udh ga bisa gimana sih,1,0,2019-07-12 13:01:48
kok g bisa dibuka atau coba lagi nanti ezzzz udh di update masih gtu hmm,1,0,2019-07-12 10:32:49
"Terima kasih TIX ID. Proses refund dana tergolong cepat, dan pihak TIX ID sangat baik dalam melakukan pelayanan yang membuat saya merasa senang. Walaupun kendala pemesanan tiket kemarin memang sering terjadi, saya harap kejadian tersebut tidak pernah terulang kembali",5,3,2019-07-12 04:18:59
"parah nihh, tiap verivikasi ga bisa mulu. Tulisannya error terus. Uninstal lebih baik nampaknya.",1,0,2019-07-12 03:46:09
"Mantapp mantapp... gua bagiin ni, coba masukan kode ini saat mendaftar sebagai pengguna baru (UHZTT3) ada banyak promonya dan juga diskon yg sangat menguntungkan",5,2,2019-07-12 02:42:45
Keren dan memudahkan untuk menonton Film2 favorit.,5,0,2019-07-11 23:48:38
"karena hari ini aku jadi kecewa berat sama tix. Sampe pukul 06.40 pun jadwal yg disajikan masih hari sebelumnya, nggak berubah jadi hari ini (saya tunggui sampe gak tidur semalaman) Heran aku tu. aplikasi booking bioskop cinema sebelah itu bisa booking dua hari sebelum bahkan seminggu sebelum rilis. aplikasi ini bookingnya malah di hari itu juga, dan jamnya nggak jelas. harusnya jam 12 malam teng, udah bisa booking dong untuk hari ini. ini udah mau jam 7 pagi belum ganti juga harinya. hmmm....",3,0,2019-07-11 23:43:29
Bagus dan sangat membantu sekali. Love it. Pertahankan dan tingkatkan!!,5,0,2019-07-11 16:03:27
"Cuma bisa pesan tiket di Cinema XXI, dan di kota saya gak ada Cinema XXI.",2,0,2019-07-11 12:16:56
"dgn tix id semua jd mudah gak perlu antri beli tiket, tempat duduk sesuai keinginan kita, dan ada diskonnya jg lg,,, pokoke mantaaap dech",5,0,2019-07-11 10:48:20
"Saya membeli tiket pukul 10.00, film ditayangkan pukul 11.30 dan kode booking baru muncul pukul 14.00. Uang malah tidak di refund Saya sudah jelas tidak bisa menonton film dan bahkan saya nggak bisa mendapatkan uang saya kembali? Admin tix id sama sekali tidak memberikan respon di social media, bahkan tidak bisa dihubungi CS-nya || case kelar h+4",3,0,2019-07-11 10:43:43
sangat disayangkan tidak bisa beli tiket di hari yg akan datang. gak kaya aplikasi sebelah cgv.,4,0,2019-07-11 10:22:17
"Sejak download, sudah 3x coba beli tiket selalu gagal dan refund. Pakai M-Tix langsung bisa. Kalau ngga mau ngasih diskon, terutama di week end, jangan banyak omong promosi dong...",1,0,2019-07-11 09:22:37
"aplikasinya bagus, namun saya sangat menyangkan memakai pihak DANA. sya isi saldo dana karna pin lupa malah dibebukan. saldo gabisa dipakai. pin tidak bisa di reset. ribet memakai dana. lebih enak makai ovo",1,0,2019-07-11 09:07:11
"simple, lancar, smoga tetap stabil.. ✨👍",5,0,2019-07-11 08:21:34
saldo udah kepotong tapi tidak berhasil. refund. kan bodoh. saya sudah ulangi keesokan harinya sama. direfund juga. jawaban developer juga bodoh,1,0,2019-07-11 07:54:14
TIDAK BERTANGGUNG JAWAB! kode tiket si kirim setelah 1/2 jam saya nonton alhasil tiket angus dan tidak bisa di refund! 🖕200rb angus gitu aja.,3,0,2019-07-11 07:21:35
"enak sih kalo menurut saya,jadi kaga usah repot-repot ngantri lagi langsung nonton aja dah filmnya",5,0,2019-07-11 06:44:52
banyak promo diakon 50%.. berbanyak lagi jaringan bioskop seperti CGV.. agar banyak pilihannya,5,0,2019-07-11 06:35:17
"keren! saya slalu dapat diskon 50% untuk pembelian tiket pertama film terbaru dan tidak perlu mengantri,walau bayarnya sdikit lebih mahal dibanding ngantri ke bioskop👍👍👍",5,0,2019-07-11 06:34:04
senang krn terlihat simple gak pake antri,5,0,2019-07-11 06:22:29
mudah dan cepat untuk pemesanan tiketnya,4,0,2019-07-11 06:21:12
mantab dan makin mempermudah dan simpel,5,0,2019-07-11 06:20:23
"kadang saat promo..karena banyak peminat dan jam sibuk saya sering tidak mendapat tiket, tetapi untuk pengganti biaya antri oke deh😁",3,0,2019-07-11 06:15:58
"pesan tiket bioakop tanpa perlu repot antri, hanya saja belum tersedia tiket the premier",4,0,2019-07-11 06:14:10
"sangat membantu sekali adanya aplikasi ini, menghemat waktu dan tenaga untuk antri beli tiket 😆😆",5,0,2019-07-11 06:13:48
"jadi gampang pesen tiket bioskop, tp sayang knp hrs ad biaya ny hahahahhh, tp keseluruhan good lah, suka dpt discont lagi 😁",5,0,2019-07-11 06:11:20
bagus dan membantu namun film2 nya dan jumal xxi nya masih sedikit,4,0,2019-07-11 06:11:03
"tix paling oke , sangat membantu bikin hemat kl mau nontn film terbaru... kendala memang ad tp cpt refund ny... kl ad org bilang suka kendala, aplikasi ini jelek ato appun itu mending cek kembali internet anda mungkin cuma numpang wifi ato gk punya kuotaa ..😹😹",5,3,2019-07-11 06:08:04
pesen film jam 11. tiket belum keluar juga doong. pas film udah masuk jam tayang malah di refund dong (: payah nih,2,0,2019-07-11 06:06:37
sangat mudah pake aplikasi ni.jd ga lama antri beli tiket,5,0,2019-07-11 06:06:35
sangat membantu dalam membeli tiket.. ga perlu ngantri lagi deh 🤘 trima kasih TIX ID,5,0,2019-07-11 06:06:04
Lebih efisien dalam pemesanan tiket bioskop di mana pun.,5,0,2019-07-11 06:05:06
mempermudah dalam pembelian tiket dan pilih kursi,5,0,2019-07-11 06:04:25
bgus gan dan tingkatin trus promo yg ad biar tambah asik,4,0,2019-07-11 06:04:24
sangat mengecewakan tix id udh berhasil bayar bisa direfund seringkali kehadian gitu sekarang juga direfund kayaknya makin lama makin sering error wa kecewa mending mtix atau dari traveloka ja aman kapan aja beli pas dapat tiket,5,0,2019-07-11 06:03:56
"kurang dapat diandalkan kalau pesen berdekatan dengan jam tayang, mohon menjadi perhatian. pengembalian uang apabila melalui dana sudah cepat, ada peningkatan dibanding sebelum-sebelumnya",4,2,2019-07-11 05:17:45
